rank,uid,username,type,accompany,medal_name,medal_level
1,2396905,闌珊凨雨,舰长,1336,迷鹿了,45
2,5788217,秋乌Akitori,舰长,1899,迷鹿了,42
3,13779195,喜欢粉毛的你,舰长,880,迷鹿了,41
4,524492831,鹿雨青华_鹿茸菇味,舰长,723,迷鹿了,40
5,35130983,陌问今昔,舰长,2163,迷鹿了,39
6,4608604,yuking007,舰长,2771,迷鹿了,39
7,317182120,心如丝梦如你,舰长,2210,迷鹿了,39
8,76531552,Saaawyeeer,舰长,1180,迷鹿了,38
9,32465121,妖桜柍烨,舰长,304,迷鹿了,37
10,36334172,比奇堡海藻,舰长,1728,迷鹿了,37
11,13992684,Lip---,舰长,1459,迷鹿了,36
12,261535655,夜猫nvn,舰长,1973,迷鹿了,36
13,13291397,不想再非的非酋,舰长,1706,迷鹿了,36
14,451350384,雪月yukituki,舰长,1517,迷鹿了,35
15,667910950,合方三十六丶,舰长,325,迷鹿了,35
16,10799764,宅夭夭,舰长,519,迷鹿了,35
17,780791,Mia米娅-,舰长,1746,迷鹿了,35
18,252057046,久别恨相逢,舰长,290,迷鹿了,35
19,1685618471,啊吧啊吧钱钱,舰长,1569,迷鹿了,35
20,31839477,清风蓝云KUANG,舰长,869,迷鹿了,35
21,4788143,みかんとオレンジ,舰长,1721,迷鹿了,35
22,18252173,圣痕丶王者,舰长,808,迷鹿了,35
23,607387388,夕樰,舰长,718,迷鹿了,34
24,33982941,神无明夜月,舰长,613,迷鹿了,34
25,225151206,曲丶殇魂,舰长,724,迷鹿了,34
26,360364727,小几乎zZ,舰长,778,迷鹿了,34
27,483188794,GalahadK,舰长,620,迷鹿了,33
28,372254954,Chunhaihaihai,舰长,185,迷鹿了,33
29,3546765181585458,鹿牛的宝至,舰长,249,迷鹿了,33
30,9353716,西木野焰,舰长,345,迷鹿了,33
31,1269186,神器藏兜哪有错,舰长,529,迷鹿了,33
32,239543249,唯爱困困噜,舰长,393,迷鹿了,33
33,517993259,鹿啾小鸟,舰长,279,迷鹿了,32
34,8429748,月影黯然,舰长,528,迷鹿了,32
35,320614834,梵星春水,舰长,279,迷鹿了,31
36,87966527,硅氧SIO,舰长,284,迷鹿了,31
37,448715396,l伊蕾娜I,舰长,20,迷鹿了,31
38,360576830,DriedJellyfish,舰长,20,迷鹿了,31
39,298125310,闌珊凨月,舰长,369,迷鹿了,31
40,2105655730,诸葛伟格VGE,舰长,365,迷鹿了,30
41,497991168,动物界高质性感母蟑螂,舰长,5,迷鹿了,29
42,700300832,由比ヶ浜フェザー,舰长,26,迷鹿了,29
43,1211360516,鹿牛的之窗_烟火_,舰长,97,迷鹿了,29
44,2719271,古埃及掌管飞蛾的神,舰长,12,迷鹿了,28
45,14699992,_Fumi_,舰长,72,迷鹿了,27
46,3493088435636602,饭团味の苦瓜,舰长,66,迷鹿了,27
47,15566057,本班次正向华胥行驶,舰长,9,迷鹿了,26
48,32704856,鸠羽牵机,舰长,54,迷鹿了,26
49,1898388772,凉风慕槿篱ovo,舰长,56,迷鹿了,25
50,1496907120,安斯Ensy,舰长,46,迷鹿了,25
51,432367270,索尼娅丶米哈伊里芙娜,舰长,5,迷鹿了,24
52,10805420,鸦鸦Corvus,舰长,36,迷鹿了,24
53,32900809,telilun,舰长,9,迷鹿了,24
54,3546880841615865,心动盲盒official,舰长,23,迷鹿了,24
55,2779804,请叫我楠哥,舰长,43,迷鹿了,24
56,686701974,Miovin,舰长,21,迷鹿了,24
57,513964130,立厂有川,舰长,24,迷鹿了,24
58,6156230,_夏_树,舰长,44,迷鹿了,23
59,3707005202074084,总想不叹气,舰长,31,迷鹿了,23
60,432937014,烛霖-末法级龙娘,舰长,31,迷鹿了,23
61,87886966,奈丸咕哒,舰长,9,迷鹿了,23
62,29596086,子灵灵灵灵,舰长,31,迷鹿了,22
63,1753227567,萌萌下山虎w,舰长,7,迷鹿了,22
64,399961440,浅梦_dream,舰长,7,迷鹿了,21
65,34726227,言和阖阖,舰长,11,迷鹿了,21
66,3546890511583495,哈斯卡_出道准备中,舰长,7,迷鹿了,21
67,3493269948336683,九佛不洗,舰长,18,迷鹿了,21
68,3707030342731858,账号已注销,舰长,30,迷鹿了,21
