rank,uid,username,type,accompany,medal_name,medal_level
1,2396905,闌珊凨雨,舰长,1347,迷鹿了,45
2,5788217,秋乌Akitori,舰长,1910,迷鹿了,42
3,524492831,鹿雨青华_鹿有茸乃大,舰长,734,迷鹿了,40
4,35130983,陌问今昔,舰长,2174,迷鹿了,39
5,4608604,yuking007,舰长,2782,迷鹿了,39
6,317182120,心如丝梦如你,舰长,2221,迷鹿了,39
7,76531552,Saaawyeeer,舰长,1191,迷鹿了,38
8,32465121,妖桜柍烨,舰长,315,迷鹿了,37
9,36334172,比奇堡海藻,舰长,1739,迷鹿了,37
10,13992684,Lip---,舰长,1470,迷鹿了,36
11,261535655,夜猫nvn,舰长,1984,迷鹿了,36
12,13291397,不想再非的非酋,舰长,1717,迷鹿了,36
13,360576830,DriedJellyfish,舰长,31,迷鹿了,35
14,451350384,雪月yukituki,舰长,1528,迷鹿了,35
15,667910950,合方三十六丶,舰长,336,迷鹿了,35
16,10799764,宅夭夭,舰长,530,迷鹿了,35
17,780791,Mia米娅-,舰长,1757,迷鹿了,35
18,31839477,清风蓝云KUANG,舰长,876,迷鹿了,35
19,252057046,久别恨相逢,舰长,301,迷鹿了,35
20,1685618471,啊吧啊吧钱钱,舰长,1580,迷鹿了,35
21,4788143,みかんとオレンジ,舰长,1732,迷鹿了,35
22,33982941,神无明夜月,舰长,624,迷鹿了,34
23,360364727,小几乎zZ,舰长,789,迷鹿了,34
24,225151206,曲丶殇魂,舰长,735,迷鹿了,34
25,483188794,GalahadK,舰长,631,迷鹿了,34
26,372254954,Chunhaihaihai,舰长,196,迷鹿了,33
27,3546765181585458,鹿牛的宝至,舰长,260,迷鹿了,33
28,9353716,西木野焰,舰长,356,迷鹿了,33
29,1269186,神器藏兜哪有错,舰长,540,迷鹿了,33
30,239543249,唯爱困困噜,舰长,404,迷鹿了,33
31,15219991,Noooooooooooooa,舰长,484,迷鹿了,33
32,517993259,鹿啾小鸟,舰长,290,迷鹿了,32
33,8429748,月影黯然,舰长,539,迷鹿了,32
34,320614834,梵星春水,舰长,290,迷鹿了,31
35,448715396,l伊蕾娜I,舰长,31,迷鹿了,31
36,87966527,硅氧SIO,舰长,295,迷鹿了,31
37,3546606502677055,豆梓Dora,舰长,481,迷鹿了,31
38,298125310,闌珊凨月,舰长,380,迷鹿了,31
39,2105655730,诸葛伟格VGE,舰长,376,迷鹿了,30
40,700300832,由比ヶ浜フェザー,舰长,37,迷鹿了,30
41,581760498,墨雨染江-_-,舰长,92,迷鹿了,30
42,497991168,主播家里会跳舞的蟑螂,舰长,16,迷鹿了,30
43,2719271,古埃及掌管飞蛾的神,舰长,23,迷鹿了,29
44,4576161,冬眠Nemu,舰长,304,迷鹿了,29
45,1211360516,_风都烟火_,舰长,108,迷鹿了,29
46,432367270,索尼娅丶米哈伊里芙娜,舰长,16,迷鹿了,27
47,14699992,_Fumi_,舰长,83,迷鹿了,27
48,32704856,鸠羽牵机,舰长,65,迷鹿了,27
49,3493088435636602,饭团味の苦瓜,舰长,77,迷鹿了,27
50,15566057,本班次正向华胥行驶,舰长,20,迷鹿了,26
51,1496907120,安斯Ensy,舰长,57,迷鹿了,25
52,2005529991,睡意十足,舰长,2,迷鹿了,25
53,14394062,单梦之,舰长,41,迷鹿了,25
54,1753227567,萌萌下山虎w,舰长,18,迷鹿了,24
55,1965555550,Nukaso,舰长,31,迷鹿了,24
56,10805420,鸦鸦Corvus,舰长,47,迷鹿了,24
57,32900809,telilun,舰长,20,迷鹿了,24
58,3546880841615865,心动盲盒official,舰长,34,迷鹿了,24
59,2779804,请叫我楠哥,舰长,54,迷鹿了,24
60,6156230,_夏_树,舰长,55,迷鹿了,23
61,3707005202074084,总想不叹气,舰长,42,迷鹿了,23
62,1587093255,__浮浮__,舰长,2,迷鹿了,23
63,87886966,奈丸咕哒,舰长,20,迷鹿了,23
64,3546661024434639,清风吹不散离愁,舰长,4,迷鹿了,22
65,314581741,i云鹤,舰长,2,迷鹿了,22
66,399961440,浅梦_dream,舰长,18,迷鹿了,21
67,419054936,墨阡宝宝,舰长,5,迷鹿了,21
68,3546890511583495,哈斯卡_出道准备中,舰长,18,迷鹿了,21
69,34726227,言和阖阖,舰长,22,迷鹿了,21
70,3493269948336683,九佛不洗,舰长,29,迷鹿了,21
71,3546965002422730,苏长生-5,舰长,5,迷鹿了,21
72,33510606,茉白桜べ,舰长,10,迷鹿了,21
73,3546832894429426,通贩版大恐龙,舰长,2,迷鹿了,21
